"id","username","name","follower_count","following_count","score","is_premium","is_pro"
"48818","LVjerseyGirl","JerseyGirlD 💗","802","619","21","False","False"
"22053","Gab1","Frank","444","451","51","False","False"
"20579","marylene63","Marylene ","409","276","51","False","False"
"15960","bgc558","Brenda","679","482","62","False","False"
"29521","Marz","Melissa","898","93","185","False","False"
"67448","serr8d","0ne Good Gonz0","163","99","21","False","False"
"68495","Sheryl","Sheryl Harvey","200","56","0","False","False"
"32744","RedPillGranny","DoubleBee21","320","119","-1","False","False"
"51791","Bats109","Lucas","244","135","-1","False","False"
"66584","Chief_Mark","Mark Andersen","50","4","0","False","False"
"12134","shellie","Shellie Correia","358","242","52","False","False"
"65223","Deb4Real","Deborah Nance","196","80","18","False","False"
"71746","GYhazeleyes","Gale","363","252","34","False","False"
"30492","DickScrimshaw","Richard J. Scrimshaw, esq. ✅","1672","647","2659","False","False"
"8025","BrentM","Brent","401","113","84","False","False"
"60177","Cory_1077","Cory Kane","1041","955","35","False","False"
"33294","NHMommy","NH Mommy","291","61","19","False","False"
"60061","WannabeAnglican","Mark","212","134","130","False","False"
"42576","AwesomebillDawsonville","Lee Atwater","253","49","25","False","False"
"29341","SovereignT","T Coby","350","255","61","False","False"
"60944","PJrocks","Pamela Jenkins ","117","13","0","False","False"
"26605","teerivsaid","Theresa","153","9","13","False","False"
"27173","Gandalfdjh","DJH","186","63","39","False","False"
"46407","WindchillAdvisory","Jackie","192","54","1","False","False"
"53111","029547403","assaf benyamini","289","87","1","False","False"
"9061","Bancho","The Bancho","285","124","8","False","False"
"78559","TheDude34","TheDude","403","295","12","False","False"
"67549","MaineFirstMedia","Maine First Media","990","184","6921","False","False"
"71262","GodBlessAmerica","TrumpIsMyPresident","95","11","2","False","False"
"20143","Danmsnyder","Daniel Snyder","230","59","1","False","False"
"10047","1969tttt","Deplorable Freedom","75","12","0","False","False"
"17687","Alcibiades13","Alcibiades ","282","93","93","False","False"
"44596","AzVisigoth","Lucrezia1955","456","362","291","False","False"
"39357","American1765","AliceInTrumperland⏱","2376","1040","4053","False","False"
"14606","joseph12XU","Joseph ","364","84","24","False","False"
"57793","sammarazzi","Sam","668","622","61","False","False"
"15273","Hammer7","Darren Taylor","1512","1560","182","False","False"
"72742","LordGamblore","Paddy Popodopolus","621","214","157","False","False"
"73531","wjewelljr","William","346","15","11","False","False"
"75194","MrAindriu","Aindriú","998","1119","232","False","False"
"74331","Mrs_Urgent_Fury","Mrs. Urgent","492","203","101","False","False"
"64500","TomD","Thomas D","474","62","68","False","False"
"73824","Glock_30_Gen4","Matthew Latham","396","28","4","False","False"
"75996","conundrumstix","Conundrumstix","227","62","14","False","False"
"69093","ruskin","Ruskin","657","398","65","False","False"
"57074","EatThePain","Samuel Anthony Atilano","588","143","75","False","False"
"40637","Jordant82","Jordan Thomas ","305","334","1","False","False"
"16884","Grimgrin","Robert Turcott","931","1189","18","False","True"
"45285","DabneyCarr","Dabney Carr","294","200","489","False","False"
"53640","VonKirckhoff","Von Kirckhoff","197","122","4","False","False"
"29508","moon_man","Based MoonMan","534","267","162","False","False"
"39702","Erreebus"," I Claudius ","439","425","23","False","False"
"62712","Magicshot","Steve","240","38","0","False","False"
"35104","87FireCane","Frank Carvelli","446","412","0","False","False"
"69396","TheTennesseeWendy","Wendy King","275","111","120","False","False"
"62111","kmeyer2023","Karen","356","282","10","False","False"
"71126","FreedomLovingGabbies","Gabbies","138","10","2","False","False"
"4113","psymin","psymin","364","72","113","False","False"
"35575","AK47","AK","520","398","26","False","False"
"20471","GeneralBuck","GeneralBuck","889","325","33","False","False"
"40409","ItsMe923","IDontKnow923","509","62","9","False","False"
"76346","roxanne","Roxanne Marie Parent","600","584","-4","False","False"
"28150","RBravo","Romeo Bravo","654","636","124","False","False"
"26511","BrittanyJ","Brittany Nora","509","101","128","False","False"
"5255","VSovren","Victor Sovren","1011","85","17193","False","False"
"9125","ArcheryWoman","Suzie","193","20","2","False","False"
"38940","Abbavitch","Anne Hage","380","141","-3","False","False"
"34690","AverageJo44","Average Joe","109","64","-1","False","False"
"58594","RobbieEngland78","Robbie England","1561","1554","615","False","True"
"52168","JW515","June Williams","607","593","18","False","False"
"50578","granma726","America  ❤️ Gram","513","284","0","False","False"
"19896","Williams_J_D","JD","267","272","2","False","False"
"74827","Kungfugrip","Tim","36","3","0","False","False"
"62165","AKC01","Anna K Cooley","350","116","6","False","False"
"87598","mikeosmon","Mike Osmon","46","18","0","False","False"
"64381","Escapegoat","Joe","442","239","192","False","False"
"87446","McCae","McCae","679","536","667","False","False"
"84620","Vafordman2","Bill Campbell","97","27","3","False","False"
"40489","Logwarrior","Steve","906","578","243","False","False"
"75602","royalchief65","Jeff Routledege","426","427","40","False","False"
"14157","Hch","coops","253","73","9","False","False"
"66005","AgentOfTruth","Bill Mitchell","438","166","88","False","False"
"64068","DruidCraft","Blue Collar Pride","1242","2084","90","False","False"
"19564","Binnie","Bin","336","63","21","False","False"
"82854","AQT","T ","152","52","9","False","False"
"75270","TrueConservative","Donald LaPointe","356","337","669","False","True"
"56434","LwSaint","MaLwSaint","479","185","309","False","False"
"38520","SportTalkBrian","Brian","216","65","107","False","False"
"5008","RealBowensWharf","Chris","443","95","8","False","False"
"69982","lingling23","Lisa Rohlfing","238","47","15","False","False"
"60219","Miami4Trump","Jordan ","838","95","501","False","False"
"33165","2Alpha","2Alpha Condition One","337","231","9","False","False"
"70571","C4Constitution","SongBird4Trump","513","191","17","False","False"
"88663","Yendor","Yendor","1917","2076","761","False","False"
"100093","NeoDankZer","Zer","865","984","2","False","False"
"43608","Maga21","Nancy 4 Maga","559","483","3","False","False"
"62617","mtgalitan","maria teresa","126","44","24","False","False"
"68664","Irrequieti","Leland Martineau","373","198","99","False","False"
"71630","Eve","Expanded Reality","508","554","248","False","False"
"65135","FVLIII","Frank","2760","2873","135","False","False"
"36378","KGBKomrad","KGB Komrad","568","646","87","False","False"
"69390","Burleykev","Kev","265","139","29","False","False"
"75005","susiet63","SUSIE","2015","1963","2312","False","True"
"64721","cleary","Matt","1776","1644","1833","False","False"
"67203","JimSwanky","Jim Swanky","63","15","0","False","False"
"63588","PoliticsWithFriends","Politics With Friends","158","43","52","False","False"
"12076","Right_NJ","Steven✅","762","185","747","False","False"
"7133","Audrey","Audrey L Wilt","1417","254","1229","False","False"
"15264","BrittPettibone","Brittany Pettibone","30779","339","238521","False","False"
"61892","joedisomma","Joe DiSomma","416","414","23","False","False"
"54978","DanSWright","Dan Wright","73","11","2","False","False"
"74038","BoxerKnowsBest","Adrienne Follmer","294","235","1","False","False"
"12524","CanadianClimateGuy","Canadian Climate Guy","295","64","97","False","False"
"29430","LonnyK","Lonny Kennett","213","65","1","False","False"
"61409","CinderBella","CinderBella","559","474","62","False","False"
"12446","CBL","Carl B. LaKing","1522","1448","1058","False","False"
"61467","jdog","John Schau","35","6","0","False","False"
"37678","joey6969x","Deplorable Joe","663","56","4","False","False"
"42985","God_Guns_Family13","Joe Rivera","147","55","6","False","False"
"96456","firefly00001101","Major Tom","214","59","9","False","False"
"57789","KyleReese","Kyle Reese","128","44","7","False","False"
"61974","csobrien","C.S. O'Brien","45","34","0","False","False"
"11223","Ronald_Reagan","PLT","170","31","3","False","False"
"63690","concept","Concept","903","1227","87","False","False"
"23284","susanruthe","susan rutherth","438","400","20","False","False"
"31041","AlaskaJohn5","John Cunningham","133","13","5","False","False"
"30495","PolMordreth","Pol Mordreth","228","24","13","False","False"
"32811","BzyB","No","126","36","0","False","False"
"36159","Brock1374","James Brock","250","52","262","False","False"
"34118","Kristinabasham","Kristina Basham","1497","59","328","False","False"
"21282","clearlyrational","𝑪𝒍𝒆𝒂𝒓𝒍𝒚 𝑹𝒂𝒕𝒊𝒐𝒏𝒂𝒍","820","65","546","False","False"
"18589","homersimpleton","Homer Simpleton","502","353","-29","False","False"
"26155","frankwood","Woody","336","168","24","False","False"
"26412","zeusxit","ZeusX","462","251","52","False","False"
"31297","Appalachianintel","Jay","234","71","42","False","False"
"48069","Davidatreides","David","289","145","29","False","False"
"60996","RubyMagnolia1","Kelli Barker","186","65","21","False","False"
"20356","Jude","Jude","207","82","0","False","False"
"18794","imacabbage","kept in the dark","232","27","33","False","False"
"42881","stoaty","Stoaty Weasel","282","129","8","False","False"
"56404","faithfulinFL","Truthseeker","501","156","9","False","False"
"50472","Ra_","Ra","2299","1476","27008","False","False"
"91842","Mckolacia","MCKolacia","409","400","32","False","False"
"93860","PatriciaKing1","TheVoiceOfReason","174","27","2","False","False"
"90269","Kamme","Kamme","588","356","205","False","False"
"71833","johngaltfla","John Galt","418","429","468","False","False"
"98096","GovtWatcher007","US Constitution ","716","650","311","False","False"
"56477","7ish","Seven","296","97","24","False","False"
"97373","TrumpsWay","Made in USA","418","327","347","False","False"
"100946","JoshuaJamesRyan","Joshua ","395","175","805","False","False"
"19905","TexCatholic","James","37","2","0","False","False"
"19115","danl","Dan'l","307","50","80","False","False"
"35211","mclark1951","Joseph Clark","739","528","619","False","False"
"61230","zymrix","John","198","104","0","False","False"
"62577","Pollyesther34","/POL/ly","183","131","34","False","False"
"35090","JanaDew","Mark Pugner","95","7","0","False","False"
"69485","Gary_H","Gary Harvath","2461","3667","1535","False","False"
"33846","CmdrSlamm","CmdrSlamm","3017","2060","29044","False","False"
"68745","JudeKarma","Jude","525","557","44","False","False"
"68892","Wendywendy","1wendywendy","372","138","8","False","False"
"27389","AlphaJed","AlphaJed","698","260","324","False","False"
"68979","Seventiesrockfan","Common Sense","638","482","163","False","True"
"60084","Witold_Pilecki","Captain Witold Pilecki","135","80","15","False","False"
"67207","TuckerPeterson","Tucker Peterson ","203","73","17","False","False"
"61399","Michael_Ray","Michael Ray michael-ray.com","473","503","117","False","False"
"26963","MuslimInfidel1","MuhammadForTrump","764","565","238","False","False"
"7548","LoriHoeksema","Lori Hoeksema","235","32","3","False","False"
"60591","Ima_Deplorable"," MicroItsNotTheGunsFaultLeaks™","223","21","108","False","False"
"55412","neilhibird","Wesley Pinnix","131","12","9","False","False"
"13848","Jexmas94","Jay","282","20","141","False","False"
"33645","GVUnderground","Jim","198","106","276","False","True"
"31449","SpyTheLiar","Romans 10:9","252","91","440","False","False"
"9320","freesurv","Lady Diana 👑","456","243","5","False","False"
"66032","Trump2017","Trump2017","389","176","61","False","False"
"68297","BigKev","Kevin","285","145","19","False","False"
"61574","YouCanCallMeK","Kerry Nelson","198","37","937","False","False"
"71802","GordonKent5757","Gordon Kent","133","97","3","False","False"
"74671","SuzyQ721","Susan Jacobs","103","9","2","False","False"
"78060","AngelaRae","Angela Rae","293","118","34","False","False"
"12757","CindyRHoff","Cindy Hoffman","163","129","1","False","False"
"70449","3Deranged","Jason E. Thornton","462","423","490","False","False"
"32895","Flamedramon","Flamey","245","50","311","False","False"
"78914","halleehaus","HalleeHaus","560","385","30","False","False"
"13787","EvelynK","Evelyn K","398","253","232","False","False"
"83988","Pappas_73","Andrew Pappas","197","78","-1","False","False"
"47205","Chrgdup1973","Michelle Ayala","411","81","88","False","False"
